n;d;t;c
1000;2.811465491647791e-05;1100613;14625
1000;4.0225311446207e-05;1404804;14671
1000;1.5035803369145562e-05;1048646;14639
1000;0.00010965118331007773;1063774;14625
1000;0.00017409983102434357;1053845;14625
1000;8.16751909349378e-05;1052513;14639
1000;0.0004660437620628288;1122224;14637
1000;5.260856960620508e-05;1049026;14671
1500;4.103724829673805e-05;1526131;21166
1500;5.257898708188602e-05;1883837;21179
1500;1.595376373908497e-05;1586690;21163
1500;2.1972671527481502e-05;1531862;21187
1500;0.00011440212192703747;1523506;21173
1500;9.744228632868612e-07;1555636;21175
1500;1.4633875906833183e-05;2111458;21170
1500;3.32462893922747e-05;1591424;21170
1500;7.408334715541809e-05;1581905;21173
1500;3.411323065338756e-05;1625558;21187
1500;8.308999830330954e-05;1528796;21187
1500;4.099581918370898e-05;1565985;21160
1500;0.0001025000032807144;1886878;21160
1500;2.0668969350601252e-05;1517836;21166
1500;6.75416436148879e-05;1512867;21173
1500;6.627954943894121e-05;1520351;21170
1500;1.6679167976207943e-05;1545588;21157
1500;3.184229770014646e-05;1950527;21148
1500;3.270660441567763e-05;1611200;21187
1500;1.992407292572551e-05;1532984;21173
1500;0.00010868425666554771;1552420;21163
1500;0.00015237584267668858;1518818;21187
1500;1.146561073528396e-06;1524979;21170
1500;3.757145898874992e-05;2187621;21160
1500;7.888227970365147e-05;1539907;21187
1500;6.250569743626588e-05;1526472;21175
1500;0.00023642650347110994;1533184;21170
1500;3.5371646422976966e-07;1523556;21170
1500;2.614346979856741e-05;1871688;21176
1500;1.882891160953637e-05;1529738;21163
1500;0.0002616230973586653;1498299;21173
1500;3.2611244027536124e-05;1549314;21157
1500;2.5685463750924065e-05;1510732;21148
1500;3.360189021617277e-05;1527444;21170
1500;9.310177994337199e-05;1841612;21175
1500;2.343810255645007e-05;1540097;21179
1500;3.7071678859579293e-05;1504681;21163
1500;4.30037304385289e-05;1536260;21172
1500;0.0001884865807959546;1520961;21175
1500;3.6488117054367386e-05;1811305;21163
1500;1.0774797339685449e-05;1524749;21160
1500;4.952784442313618e-05;1512857;21172
1500;5.555689882941195e-05;1533535;21187
1500;1.537335734358436e-05;1532192;21187
1500;5.3235758071812356e-06;1524628;21187
1500;1.7191368100633042e-05;1825242;21187
1500;5.6453381281129644e-05;1506825;21176
1500;8.163784550030417e-05;1554474;21160
1500;8.651635849288297e-06;1560335;21175
1500;5.9266783682843105e-05;1535128;21157
1500;3.152236033310274e-05;1515030;21163
1500;3.1751897096921056e-05;2662923;21163
1500;0.00012780619567775986;2309099;21172
1500;1.2251390790307681e-05;2108673;21160
1500;1.4051995151254104e-05;1600200;21170
1500;7.113868175079308e-05;1560355;21161
1500;3.7367853825798214e-05;1819061;21160
1500;1.174836206252472e-05;1525350;21187
1500;4.911687936037801e-06;1547000;21163
1500;0.00012620991140699367;1529698;21187
1500;1.2128153159651767e-05;1507807;21163
1500;1.7596689608545546e-05;1509740;21148
1500;6.572161874407456e-05;1906624;21160
1500;1.4347234123079922e-05;1533374;21187
1500;1.99901161809235e-05;1634784;21172
1500;4.2055776908189735e-05;1552632;21176
1500;4.287437184713472e-05;1520160;21173
1500;0.00013802474506785511;1933385;21148
1500;4.979212504552244e-05;1568320;21157
1500;3.174361546576243e-05;1528926;21163
1500;6.859247741031194e-05;1726577;21170
1500;6.27282642223781e-05;1576285;21170
1500;1.0568960855272813e-05;1975919;21170
1500;1.2126455741667819e-05;2150848;21166
1500;6.707609511735768e-05;1534206;21170
1500;3.1410525529462774e-06;1560545;21173
1500;1.3370790344024996e-05;1520019;21175
1500;0.00013877994566702245;1599659;21170
1500;1.8183284525408183e-05;2210578;21166
1500;9.297858226120503e-06;1565651;21163
1500;6.936436745541563e-06;1528205;21187
1500;2.3900811738308825e-05;1558101;21148
1500;3.107386890388586e-05;1534286;21172
1500;8.701395869503692e-05;1537713;21148
1500;4.7589733170871895e-06;2119464;21187
1500;2.8662675034984986e-05;1531662;21170
1500;1.3723220164907346e-05;1543613;21187
1500;0.0001907609481804906;1583939;21187
1500;2.026435301050178e-05;1512165;21187
1500;1.4905352409555483e-05;2101410;21170
1500;8.282572072881855e-05;1710046;21148
1500;3.926929048603256e-06;1547621;21166
1500;8.135320630642262e-05;1510292;21160
1500;8.815070485390653e-05;1587246;21163
1500;5.8544027449758396e-05;1544516;21176
1500;1.177257935547349e-05;1850961;21161
1500;4.377316840054046e-05;1529166;21163
1500;3.0638847020703075e-05;1538745;21173
1500;0.00010219799571953292;1517946;21148
